cid,prob,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,2006.1,2006.2,2006.3,2006.4,2006.5,2006.6,2006.7,2006.8,2006.9,2006.10,2006.11,2006.12,2007.1,2007.2,2007.3,2007.4,2007.5,2007.6,2007.7,2007.8,2007.9,2007.10,2007.11,2007.12,2008.1,2008.2,2008.3,2008.4,2008.5,2008.6,2008.7,2008.8,2008.9,2008.10,2008.11,2008.12,2009.1,2009.2,2009.3,2009.4,2009.5,2009.6,2009.7,2009.8,2009.9,2009.10,2009.11,2009.12,2010.1,2010.2,2010.3,2010.4,2010.5,2010.6,2010.7,2010.8,2010.9,2010.10,2010.11,2010.12,2011.1,2011.2,2011.3,2011.4,2011.5,2011.6,2011.7,2011.8,2011.9,2011.10,2011.11,2011.12,2012.1,2012.2,2012.3,2012.4,2012.5,2012.6,2012.7,2012.8,2012.9,2012.10,2012.11,2012.12,2013.1,2013.2,2013.3,2013.4,2013.5,2013.6,2013.7,2013.8,2013.9,2013.10,2013.11,2013.12,2014.1,2014.2,2014.3,2014.4,2014.5,2014.6,2014.7,2014.8,2014.9,2014.10,2014.11,2014.12,2015.1,2015.2,2015.3,2015.4,2015.5,2015.6,2015.7,2015.8,2015.9,2015.10,2015.11,2015.12,2016.1,2016.2,2016.3,2016.4,2016.5,2016.6,2016.7,2016.8,2016.9,2016.10,2016.11,2016.12,2017.1,2017.2,2017.3,2017.4,2017.5,2017.6,2017.7,2017.8,2017.9,2017.10,2017.11,2017.12,lat,lng,Socio_Economic,IPVS,intensity,rank_ip
6316644540,0.0315528900952974,0.62346905,0.6150563,0.60131276,0.59481454,0.6268827,0.57363546,0.6769118,0.34082982,0.0614687,0.0614687,0.0614687,0.57849264,0.6290026,0.60123056,0.37988654,0.0614687,0.0614687,0.2862748,2.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.5092397,-46.6248325,B,2,78.0,194
2390789119,0.0289485439376727,0.06671135,0.0614687,0.0614687,0.5395746,0.1634873,0.0614687,0.0614687,0.0614687,0.0614687,0.5395746,0.1634873,0.5938177,0.6166272,0.66225946,0.61046904,0.6154543,0.66265845,0.5024866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0,2.0,6.0,5.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,2.0,0.0,-23.5486488,-46.6515526,A,1,96.0,366
172004069,0.0294650861143148,0.57378435,0.5419789,0.5644577,0.59348994,0.54974824,0.5592605,0.5497375,0.57771283,0.5758476,0.5563028,0.5594153,0.57648826,0.5801978,0.5360368,0.61675584,0.602226,0.5614991,0.32968926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.5616706,-46.6365158,A,1,59.0,376
1824576775,0.0304970887038782,0.06671135,0.0614687,0.0614687,0.0614687,0.32125005,0.5395746,0.060816128,0.32125005,0.5867851,0.23036897,0.5552856,0.5922556,0.60914385,0.60539615,0.6083676,0.6648943,0.6087077,0.5913305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,-23.4884283,-46.6839275,D,6,76.0,581
1925245252,0.0217472428488647,0.6235615,0.26724786,0.5528011,0.54994965,0.5569503,0.5160928,0.58141863,0.557313,0.6091063,0.66011184,0.6272222,0.591821,0.16345425,0.0614687,0.5518274,0.5511029,0.4440118,0.2862748,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.5221276,-46.5740022,E,5,57.0,648
1925245274,0.0237257886940549,0.61280555,0.6497947,0.6361839,0.5402606,0.5532764,0.5758412,0.55188775,0.65103745,0.61253786,0.6128098,0.5530817,0.5560958,0.06052703,0.5483358,0.060731757,0.0614687,0.0614687,0.2862748,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.5182803,-46.5681866,B,3,57.0,651
4638960069,0.0293195888938786,0.55581534,0.67373717,0.57246494,0.55924124,0.5469106,0.5545062,0.54700226,0.26847395,0.54601336,0.56631565,0.5321611,0.56603515,0.5672474,0.5415545,0.5593151,0.6238379,0.5662229,0.5385797,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-23.5250422,-46.6838866,B,1,53.0,688
4915787170,0.0200445467524576,0.06671135,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.0614687,0.5549386,0.64114827,0.612083,0.65599823,0.5632663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,2.0,2.0,2.0,4.0,1.0,-23.5020945,-46.6248997,A,0,63.0,878
2390822303,0.0269261866617938,0.56459975,0.5607274,0.3763196,0.0614687,0.5543473,0.5472364,0.572966,0.5563985,0.061615285,0.32125005,0.55971205,0.55545264,0.5691652,0.6306382,0.6485889,0.63589996,0.55472845,0.40457475,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-23.5468857,-46.64667360000001,A,1,52.0,974
